west ber ,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0
west and ,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
west africa ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
were within ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
were virtually ,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
were valued ,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
were us ,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
were unknown ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
were three ,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
were termed ,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0
were televised ,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
were sponsored ,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
were smaller ,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0
were slightly ,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
were six ,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
were sending ,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
were sen ,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0
were scientific ,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
were satisfied ,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
were rich ,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
were reflected ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0
were progressing ,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
were producing ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
were previously ,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
were pressing ,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
were powered ,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
were other ,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
were ordered ,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
were one ,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
were once ,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
were often ,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
were occupied ,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
were monitored ,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
were mcdonnell ,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
were managed ,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
were maj ,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
were maintained ,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0
were linked ,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
were like ,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
were joined ,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
were james ,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0
were it ,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
were involved ,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
were identified ,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
were hoping ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
were high ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
were heard ,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
were halted ,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
were gradually ,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
were followed ,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
were flying ,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
were few ,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
were exhausted ,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0
were essentially ,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
were engaged ,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
were en ,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
were employees ,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1
were distributed ,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
were difficult ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
were cut ,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
were corrected ,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
were coordinated ,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0
were contained ,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
were classified ,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
were checking ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
were causing ,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
were carrying ,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0
were budgeted ,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
were broadcast ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
were boeing ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
were better ,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
were back ,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
were attempting ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
were attained ,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
were assembled ,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
were appointed ,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
were analyzing ,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
were acquiring ,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
were 4 ,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
were 35 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
were 20 ,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
went wrong ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
went for ,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
welles nyt ,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
wellbeing of ,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
well underway ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
well understood ,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
well spent ,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
well at ,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
well above ,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
welfare and ,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
welcomed the ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
welcomed at ,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
welch said ,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
weitz and ,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
weil w ,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
weightlessness had ,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
weight was ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
weight savings ,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
weight reductions ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
weight problem ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
weight had ,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
weighing a ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
weighing 1000 ,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
weeks later ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
weeks for ,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
weeks after ,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
weekley wash ,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
week would ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
week was ,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
week before ,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
week after ,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
webb testifying ,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
webb testified ,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
webb presented ,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
webb issued ,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
webb has ,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
weather system ,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0
weather station ,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
weather research ,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
weather radar ,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
weather on ,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
weather of ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
weather facsimile ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
weather facility ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
wearing a ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
weapons would ,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
weapons sys ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
weapons on ,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0
weapon and ,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
weaker than ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
weaker gravitational ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
weakening of ,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
weak to ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
we simply ,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
we regard ,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
we never ,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
we learned ,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
we learn ,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
we honor ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
we ever ,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
we enter ,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
we developed ,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
we and ,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
we accomplished ,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
ways for ,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
way was ,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
way down ,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
way a ,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
waves on ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
wavelengths of ,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
wave and ,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
watson balt ,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
water which ,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
water that ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
water temperature ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
water tank ,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
water of ,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
water might ,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
water landings ,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
water addition ,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
watch and ,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
waste disposal ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
waste and ,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
washingtonpost reported ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
washington the ,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
washington said ,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
washington press ,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
wash to ,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
was â€œnot ,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
was â€œat ,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
was â€œalmost ,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
was voted ,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0
was us ,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1
was undertaken ,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
was unchanged ,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
was time ,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
was test ,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
was technical ,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
was suspended ,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
was surrounded ,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0
was superior ,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0
was sub ,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
was studied ,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
was strong ,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
was static ,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
was stable ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
was sponsoring ,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
was six ,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
was showing ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
was riding ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
was rich ,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
was resumed ,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
was restored ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
was resting ,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
was represented ,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
was recipient ,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
was reactivated ,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
was rapidly ,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0
was proposing ,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
was propelled ,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
was promoted ,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0
was programed ,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
was probable ,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
was preliminary ,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
was positioned ,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
was pilot ,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
was perhaps ,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
was patented ,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1
was partial ,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
was organized ,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
was occupied ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
was observing ,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
was obligated ,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
was ninth ,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
was nearest ,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
was msfc ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
was missing ,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
was measuring ,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
was marred ,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
was lowered ,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0
was loaded ,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
was leasing ,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
was launching ,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
was largely ,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
was large ,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
was jointly ,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
was inviting ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
was insufficient ,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
was indicated ,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
was indeed ,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
was hughes ,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
was housed ,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
was host ,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
was having ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
was hampered ,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
was further ,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
was function ,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
was free ,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
was forecast ,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
was focused ,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0
was flat ,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
was finding ,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
was faster ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
was facing ,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0
was extremely ,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
was expressed ,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
was expended ,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
was expanding ,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0
was evidence ,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
was equivalent ,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0
was entering ,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
was emitting ,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
was detonated ,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
was decreasing ,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
was decrease ,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
was constructing ,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
was conceived ,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
was compatible ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
was commander ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
was characterized ,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
was carrying ,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
was captured ,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
was can ,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
was between ,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0
was better ,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
was because ,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
was awarding ,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
was assumed ,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
was associated ,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
was assembled ,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
was another ,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
was analyzed ,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
was adopted ,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
was administered ,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
was adjusted ,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
was addressing ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
was accom ,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1
was 80 ,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
was 60 ,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
was 49 ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
was 31 ,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
was 28 ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
was 27 ,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
was 24 ,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
was 23 ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
was 22 ,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
was 14 ,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
was 13 ,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
was 11th ,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0
warsaw poland ,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
warren afb ,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
warren a ,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0
warning that ,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
warning systems ,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
warned the ,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
warned in ,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
warn of ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
warming trend ,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
warmer than ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
warheads would ,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
warhead over ,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
warhead from ,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
ware and ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
war ii ,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
war heads ,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
war 1 ,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
wanted a ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
want you ,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
walton l ,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
walter orr ,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
walter cronkite ,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
wallops releases ,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
wallops is ,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
walker in ,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
wake vortices ,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1
wake island ,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
waivers of ,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
waiting to ,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
wackenhut services ,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
w withington ,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
w usn ,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
w usaf ,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
w salisbury ,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
w ousley ,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
w longitude ,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
w fulbright ,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
w b ,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
w at ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
w and ,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
vâ€™s first ,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
vzz launched ,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
vstol and ,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
voyager planetary ,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0
vous and ,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
voted in ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
voted against ,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
vote the ,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0
vote in ,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1
vostok i1 ,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
volumes from ,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
voltage had ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
volpe to ,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
volpe said ,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0
volcano on ,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
volcanic rocks ,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0
volcanic pile ,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
volcanic action ,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0
vol 2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
voice transmissions ,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
voice in ,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
vladimir i ,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0
viz launched ,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
vitro corp ,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
vitally important ,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
vitality of ,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
visits by ,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
visitors from ,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
visitors could ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
visiting ussr ,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
visited ksc ,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0
visit ksc ,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
visible along ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
virginia associated ,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
virginia and ,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
vir tually ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
viper dart ,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
ville ala ,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
viking status ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
viking space ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
viivi rendezvous ,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
