four seconds,9,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
four flights,9,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
8 days,9,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71 hrs,9,0,0,1,1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
700 lbs,9,0,0,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500 scientists,9,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0
50 miles,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
5 yrs,9,0,0,0,0,0,0,0,1,1,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0
40 miles,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
30 yrs,9,0,0,0,0,0,1,0,0,1,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0
30 seconds,9,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
3 transmitters,9,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24 satellites,9,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
200 times,9,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0
20 lbs,9,0,1,0,0,1,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 years,9,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0
170 lbs,9,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
16 days,9,0,0,0,0,1,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0
10 hrs,9,0,0,0,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 experiments,9,0,0,0,0,1,1,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
000 years,9,0,0,3,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
000 gallons,9,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0
000 contracts,9,0,0,1,0,1,2,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
two phases,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0
Two payloads,8,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
two areas,8,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Three satellites,8,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
94 hrs,8,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 photos,8,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
9 hrs,8,0,1,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
600 lbs,8,0,0,0,0,1,1,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
6 mos,8,0,0,0,0,0,0,1,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0
6 experiments,8,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
500 kilometers,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
500 feet,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
50 years,8,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
50 times,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
50 lbs,8,0,0,1,0,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 astronauts,8,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,1,0,0,0,0,0,0
36 hrs,8,0,0,0,1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30 feet,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26 hrs,8,0,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22 orbits,8,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22 hrs,8,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
18 mos,8,0,0,0,0,0,1,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0
18 hrs,8,0,0,1,0,0,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
17 countries,8,0,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
150 lbs,8,0,0,1,0,2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
12 years,8,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
12 grenades,8,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
11 cosmonauts,8,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
000 scientists,8,0,0,1,2,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
000 photos,8,0,1,0,0,1,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
two prototypes,7,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0
two others,7,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
two crews,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0
two cameras,7,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
three seconds,7,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
four engines,7,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0
72 hrs,7,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
